LSAT,GPA,Race,resident,college,Year,Gender,admit,Black,Hispanic,Asian,White,MissingRace,URM
144,3.58,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
156,3.79,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
162,3.22,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.46,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
155,2.79,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
155,3.26,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
149,3.85,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
152,2.91,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
160,3.55,Asian,1,Arizona State,2006,0,0,0,0,1,0,0,0
158,3.03,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
141,3.25,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.06,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
134,2.9,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.22,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
152,2.61,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
155,2.99,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
137,3.32,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
166,2.9,Hispanic,0,Arizona State,2006,1,1,0,1,0,0,0,1
151,2.89,Black,0,Arizona State,2006,1,0,1,0,0,0,0,1
154,2.99, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
163,3.57,White,1,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.51,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
166,2.47,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.63,Black,0,Arizona State,2006,0,1,1,0,0,0,0,1
152,3.23, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
146,3.02,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
146,3.13,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
154,3.37, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
155,2.93,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
158,3.52,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
161,2.83,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.57,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
151,3.04, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
158,3.37,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
156,3.54, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
161,3.77,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
170,2.88, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
150,3.76, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
154,3.43,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
159,3.23,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
148,2.56,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
148,3.16,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
149,3.56,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
152,3.45, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
163,3.74,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
145,3.44, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
159,3.56,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
151,2.94,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.87,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.34, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
159,3.41,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,2.91, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
148,3.21,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
152,2.59,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
171,3.27,Asian,0,Arizona State,2006,1,1,0,0,1,0,0,0
144,2.5, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
160,3.16,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
155,3.92,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
157,2.84,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
150,3.76,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
159,3.95,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
161,3.43,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
148,3.34, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
146,2.27,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,2.75,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
164,3.08,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.93, ,1,Arizona State,2006,1,1,0,0,0,0,1,0
151,3.09, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
152,3.4,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
158,3.97, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
146,2.82,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
154,3.34,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.52,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.2,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
148,3.59, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
162,2.89,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.59,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.79,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.76,Hispanic,0,Arizona State,2006,0,1,0,1,0,0,0,1
158,2.14,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
142,3.14,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
149,3.4,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
157,3.24,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
165,3.15,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
159,3.35,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
161,2.71, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
147,3.59,Hispanic,0,Arizona State,2006,0,1,0,1,0,0,0,1
157,3.02,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.1,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
145,3.28,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
171,3.51, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
161,3.47, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
143,3.02,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
158,3.34,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.69,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,3.72,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
141,3.73,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
171,3.85,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
162,3.79,White,1,Arizona State,2006,0,1,0,0,0,1,0,0
157,3.71,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.83, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
156,2.5,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
168,2.52,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.21, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
161,3.54, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
162,3.14,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
162,3.51,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
147,3.35,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
158,3.66,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
143,2.89,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
149,3.7,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
160,3.03,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.88,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
154,3.15,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
157,3.5,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.82,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
159,3.47, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
160,3.15,Hispanic,0,Arizona State,2006,1,1,0,1,0,0,0,1
152,3.11,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
151,3.26,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
150,2.89,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
157,3.65,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.79,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
156,3.53,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
161,3.19, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
142,3.48,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
159,3.09,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
155,2.22,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
142,3.62,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
152,3.35,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
150,3.56,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,2.73,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
154,4.04,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
152,3.2, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
157,3.38,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
154,2.89,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
161,3.5,White,1,Arizona State,2006,0,1,0,0,0,1,0,0
151,3.32,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
147,3.35, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
143,2.75,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.62,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
158,3.58,Hispanic,0,Arizona State,2006,0,1,0,1,0,0,0,1
152,3.09,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
155,3.23,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
149,3.26, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
150,3.54, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
158,3.43, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
155,3.63,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.7,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
151,2.95, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
162,2.69,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
148,3.07,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.66,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
146,2.92, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
146,2.92,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
139,3.37,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
153,3.18,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
162,2.78, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
155,3.41,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
156,2.97,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
155,3.13,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
151,2.99,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
156,3.14, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
148,3.68,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
151,3.86, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
151,3.32,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
153,3.52,Hispanic,0,Arizona State,2006,0,1,0,1,0,0,0,1
151,3.94,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,4,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
154,3.46, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
160,3.69,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
138,3.32,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
162,3.43,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
148,2.96,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
158,3.75, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
155,3.96,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
158,3.25,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
142,3.3, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
146,3.34,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
152,3.69,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
133,3.13,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
142,2.66, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
155,3.02,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
156,3.27,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.6,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
158,3.09,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,2.68,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
141,3.17,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
156,3.67,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
145,2.85,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
163,3.61,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
159,3.52,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.14,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,2.9,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
141,3.35, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
154,3.27,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
153,3.68,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
152,3.59,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.42,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
153,3.66, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
152,3.4,Hispanic,0,Arizona State,2006,1,1,0,1,0,0,0,1
157,3.03, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
153,3.82,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
153,3.49,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.95,White,1,Arizona State,2006,1,1,0,0,0,1,0,0
160,3.38,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
149,3.22,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.83,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,3.61,Asian,0,Arizona State,2006,1,1,0,0,1,0,0,0
155,3.32, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
158,3.66,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.8, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
162,3.57, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
160,3.54,Asian,0,Arizona State,2006,0,1,0,0,1,0,0,0
157,2.83,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
158,3.06,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
156,2.38,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
163,3.2, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
155,3.28,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
146,3.26,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.03,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
149,3.77, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
155,3.14,Black,0,Arizona State,2006,1,0,1,0,0,0,0,1
154,3.58, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
164,3.13,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
165,3.47,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
158,3.38, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
159,3.17,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
143,3.46, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
151,3.23,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,3.24,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
155,3.53, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
145,3.19,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
133,2.97,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
149,3.12,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
160,3.02,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
151,3.01,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
158,3.49,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
146,3.03,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
155,3.06,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
159,3.64,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
153,3.62,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
148,3.15,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
139,2.42,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
149,3.4,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
146,3.05,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
157,3.33,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
149,2.79,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.47,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.1,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.46,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
158,2.33,Hispanic,0,Arizona State,2006,0,1,0,1,0,0,0,1
158,3.47,White,1,Arizona State,2006,1,1,0,0,0,1,0,0
151,3.05, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
167,2.9,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.83,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
159,3.61,White,1,Arizona State,2006,1,1,0,0,0,1,0,0
151,3.34,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,3.73,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
156,3.88,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
151,3.36,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
157,3.86,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
161,3.27,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
141,2.18,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
154,3.58,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
143,2.71,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
167,3.4, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
157,3.27,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,3.74,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
145,3.34,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.66,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
149,3.05,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
160,3.45,White,1,Arizona State,2006,1,1,0,0,0,1,0,0
161,2.47,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
146,4,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
161,3.31,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
161,2.75,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.77,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
142,3.39,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
158,3.66,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
156,3.54,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
149,3.36,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
160,3.53,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
140,3.74,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.49,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
141,3.53,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,3.31,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.31, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
154,2.56,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
151,3.73,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
156,3.67,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
161,2.87,Asian,0,Arizona State,2006,0,1,0,0,1,0,0,0
155,4,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.94,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
151,3.33, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
149,3.85,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
152,3.69,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
145,3.44,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
168,2.63, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
149,3.52,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
150,3.44, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
149,3.2,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
163,3.84,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
150,3.38,Hispanic,1,Arizona State,2006,0,0,0,1,0,0,0,1
159,3.4,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
158,3.9,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
151,2.92,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.05,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.33, ,1,Arizona State,2006,0,0,0,0,0,0,1,0
154,3.87,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,3.29,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.4,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
156,3.42,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
143,3.08, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
148,3.28,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
153,3.32,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
159,3.77,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
159,3,Hispanic,0,Arizona State,2006,1,1,0,1,0,0,0,1
158,4,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
163,3.78,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
152,3.32,Hispanic,0,Arizona State,2006,1,0,0,1,0,0,0,1
161,3.93,White,1,Arizona State,2006,0,1,0,0,0,1,0,0
157,2.96,White,1,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.7,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,3.6,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
162,3.68,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
153,3.57,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
151,3.32,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
149,3.07,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
148,3.26,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
152,3.53,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
141,2.77,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
152,3.24,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
143,3.41, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
169,3.34,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
159,2.98,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
150,3.58, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
152,3.15,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
160,3.31,White,0,Arizona State,2006,0,1,0,0,0,1,0,0
134,2.62,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
158,3.36,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
156,3.2,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
148,3.37,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
156,2.81,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
155,3.73,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
146,3.2,Black,0,Arizona State,2006,1,0,1,0,0,0,0,1
160,3.23,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
143,2.74,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
159,2.88,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
154,3.19,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
159,3.21,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
157,2.92,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
167,2.85,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.5,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
142,3.71,Black,0,Arizona State,2006,0,0,1,0,0,0,0,1
136,2.8,Hispanic,1,Arizona State,2006,0,0,0,1,0,0,0,1
151,2.19, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
152,3.51,White,1,Arizona State,2006,0,0,0,0,0,1,0,0
157,3.86,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
155,3.24, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
161,3.62, ,0,Arizona State,2006,0,1,0,0,0,0,1,0
157,3.2, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
141,3.08,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
152,3.56,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
169,2.87,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.27,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
155,3.21,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
147,3.76,Black,0,Arizona State,2006,0,1,1,0,0,0,0,1
144,2.24, ,0,Arizona State,2006,0,0,0,0,0,0,1,0
161,3.07,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
148,3.43,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
143,3.75,Hispanic,1,Arizona State,2006,1,0,0,1,0,0,0,1
144,2.95, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
153,3.57,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
143,3.32,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
147,2.73,Hispanic,0,Arizona State,2006,0,0,0,1,0,0,0,1
166,3.25,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
155,3.27,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
147,2.78,Asian,0,Arizona State,2006,0,0,0,0,1,0,0,0
145,3.61,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
169,3.89,White,0,Arizona State,2006,1,1,0,0,0,1,0,0
156,3.18, ,0,Arizona State,2006,1,0,0,0,0,0,1,0
156,3.72,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
156,3.01,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
142,3.34,Asian,0,Arizona State,2006,1,0,0,0,1,0,0,0
162,3.2,White,0,Arizona State,2006,0,0,0,0,0,1,0,0
160,3.9, ,0,Arizona State,2006,1,1,0,0,0,0,1,0
157,3.49,Asian,0,Arizona State,2006,0,1,0,0,1,0,0,0
162,3.06,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
144,3.7,Hispanic,1,Arizona State,2006,0,0,0,1,0,0,0,1
155,3.47,White,0,Arizona State,2006,1,0,0,0,0,1,0,0
